Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Rolling Mean,Rolling Std
2015-02-03,203.0,204.85000610351562,202.5500030517578,204.83999633789062,169.20046997070312,124212900,0.014460982846955073,,
2015-02-04,203.9199981689453,205.3800048828125,203.50999450683594,204.05999755859375,168.55624389648438,134306700,-0.0038074721324964367,,
2015-02-05,204.86000061035156,206.3000030517578,204.77000427246094,206.1199951171875,170.25778198242188,97953200,0.010094779324713032,,
2015-02-06,206.55999755859375,207.24000549316406,204.9199981689453,205.5500030517578,169.7869873046875,125672000,-0.002765187424930593,,
2015-02-09,204.77000427246094,205.63999938964844,204.13999938964844,204.6300048828125,169.02706909179688,87219000,-0.004475715276854086,,
2015-02-10,205.8800048828125,207.1199951171875,204.67999267578125,206.80999755859375,170.82777404785156,96164200,0.010653352541282857,,
2015-02-11,206.61000061035156,207.4499969482422,205.8300018310547,206.92999267578125,170.92684936523438,91087800,0.0005799719509020917,,
2015-02-12,207.88999938964844,208.99000549316406,206.97000122070312,208.9199981689453,172.57066345214844,97545900,0.009617061877748467,,
2015-02-13,209.07000732421875,209.83999633789062,208.75999450683594,209.77999877929688,173.28097534179688,93670400,0.00411606396729991,168.26463063557944,2.2447637113168133
2015-02-17,209.39999389648438,210.32000732421875,209.10000610351562,210.11000061035156,173.55357360839844,76968200,0.001573157503666378,168.39348856608072,2.432390860260951
2015-02-18,209.66000366210938,210.22000122070312,209.33999633789062,210.1300048828125,173.57009887695312,80652900,9.52171033479221e-05,168.6250467936198,2.5839996280889617
2015-02-19,209.41000366210938,210.4199981689453,209.24000549316406,209.97999572753906,173.44622802734375,91462500,-0.0007136646830926408,168.90479125976563,2.6377728052456177
2015-02-20,209.47999572753906,211.3300018310547,208.72999572753906,211.24000549316406,174.48695373535156,140896400,0.0060002787021908865,169.15066579182943,2.8033583643777473
2015-02-23,210.94000244140625,211.2100067138672,210.47999572753906,211.2100067138672,174.4622039794922,74411100,-0.00014184301650954634,169.29686991373697,2.963109398766244
2015-02-24,211.1199951171875,212.0500030517578,210.75999450683594,211.80999755859375,174.9578094482422,72472300,0.002840761250547219,169.5050247192383,3.1350420697208494
2015-02-25,211.66000366210938,212.24000549316406,211.22000122070312,211.6300048828125,174.80909729003906,73061700,-0.0008499886839696824,169.75227864583334,3.2528939469430354
2015-02-26,211.52000427246094,211.7100067138672,210.64999389648438,211.3800048828125,174.60264587402344,72697900,-0.00118101070948895,170.0083429972331,3.3238920620167396
2015-02-27,211.25999450683594,211.5800018310547,210.60000610351562,210.66000366210938,174.0078582763672,108076000,-0.003406521102122362,170.2781728108724,3.3085012919048986
2015-03-02,210.77999877929688,212.05999755859375,210.72000122070312,211.99000549316406,175.1064910888672,87491400,0.006313696538664981,170.63528645833333,3.2285990238124747
2015-03-03,211.47000122070312,212.0500030517578,210.0800018310547,211.1199951171875,174.38783264160156,110325800,-0.00410412225610135,170.89657948811848,3.203595413578373
2015-03-04,210.39999389648438,210.49000549316406,209.05999755859375,210.22999572753906,173.65274047851562,114497200,-0.004215272086078858,171.12153065999348,3.1500791707406615
2015-03-05,210.6199951171875,210.8000030517578,209.85000610351562,210.4600067138672,173.84268188476562,76873000,0.001093800222942587,171.3247299194336,3.121358436551851
2015-03-06,209.4199981689453,209.94000244140625,207.10000610351562,207.5,171.39768981933594,188128000,-0.014064394537184999,171.36327718098957,3.1146502625214545
2015-03-09,207.74000549316406,208.7899932861328,207.5500030517578,208.36000061035156,172.1080780029297,89818900,0.0041446777044809036,171.4566167195638,3.092811982316967
2015-03-10,206.7100067138672,206.80999755859375,204.92999267578125,204.97999572753906,169.31613159179688,157121300,-0.01622205327913362,171.44367523193358,3.101197756008098
2015-03-11,205.2899932861328,205.5,204.39999389648438,204.5,168.91964721679688,110145700,-0.0023416810393228626,171.49213358561198,3.0477970925356113
2015-03-12,205.25999450683594,207.17999267578125,205.1999969482422,207.10000610351562,171.0673065185547,93993500,0.012714088249316857,171.68376922607422,2.8183187858967544
2015-03-13,206.77000427246094,207.92999267578125,204.5800018310547,205.8300018310547,170.01828002929688,162410900,-0.006132244147680099,171.78949890136718,2.6870247225582493
2015-03-16,206.7100067138672,208.69000244140625,205.86000061035156,208.5800018310547,172.289794921875,136099200,0.013360415669342762,172.04088338216147,2.335323850168105
2015-03-17,207.69000244140625,208.4199981689453,206.97999572753906,207.9600067138672,171.77764892578125,94510400,-0.0029725846288573,172.20718688964843,2.11571217019487
2015-03-18,207.38999938964844,211.27000427246094,206.6199951171875,210.4600067138672,173.84268188476562,228808500,0.012021546294865182,172.36192728678387,2.057174670801436
2015-03-19,209.9600067138672,210.47000122070312,209.02999877929688,209.5,173.04978942871094,117917300,-0.004560976898528635,172.51171213785807,1.9301949550470074
2015-03-20,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,174.5772705078125,177715100,0.008826830036281708,172.65569508870442,1.9173286184280243
2015-03-23,210.4199981689453,211.11000061035156,210.0,210.0,174.23704528808594,71784500,-0.0019488517533634564,172.8040303548177,1.8589893942312918
2015-03-24,209.85000610351562,210.39999389648438,208.74000549316406,208.82000732421875,173.2579803466797,77805300,-0.005619154869089149,172.94506072998047,1.7176904369577153
2015-03-25,209.07000732421875,209.35000610351562,205.7100067138672,205.75999450683594,170.71910095214844,159521700,-0.01465375152966164,172.94143829345703,1.722417637849518
2015-03-26,204.9600067138672,206.3699951171875,204.1199951171875,205.27000427246094,170.31256103515625,153067200,-0.002381338202490535,172.92096201578775,1.7506137032988758
2015-03-27,205.1300048828125,205.9499969482422,204.89999389648438,205.74000549316406,170.70252990722656,118939000,0.0022897246668132087,172.8586908976237,1.7961376471621437
2015-03-30,206.97999572753906,208.61000061035156,206.9600067138672,208.25,172.7850341796875,96180400,0.012199609892089791,172.8421595255534,1.79439842528672
2015-03-31,207.25999450683594,208.10000610351562,206.36000061035156,206.42999267578125,171.27499389648438,126768700,-0.008739415947522144,172.76620686848958,1.811390582985099
2015-04-01,206.38999938964844,206.4199981689453,204.50999450683594,205.6999969482422,170.66928100585938,137303600,-0.0035364934299229045,172.6695129394531,1.8441267788194071
2015-04-02,205.6199951171875,206.97999572753906,205.39999389648438,206.44000244140625,171.28329467773438,86900900,0.003597681247944795,172.5974151611328,1.8549623638398762
2015-04-06,205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,172.43655395507812,114368200,0.0067330516937660345,172.52906850179036,1.820392702001078
2015-04-07,207.86000061035156,208.75999450683594,207.24000549316406,207.27999877929688,171.980224609375,81236300,-0.002646360851203289,172.4463358561198,1.785573743576725
2015-04-08,207.5500030517578,208.50999450683594,207.0800018310547,207.97999572753906,172.56101989746094,89351900,0.003377105067777997,172.36644287109374,1.7218083954887065
2015-04-09,207.77999877929688,209.17999267578125,207.19000244140625,208.89999389648438,173.32435607910156,85548900,0.004423572496814243,172.31695149739582,1.6697269608929763
2015-04-10,209.1999969482422,210.08999633789062,208.9600067138672,210.0399932861328,174.27020263671875,72722900,0.005457089695954265,172.30587005615234,1.655073317198513
2015-04-13,209.8699951171875,210.6300048828125,209.02999877929688,209.08999633789062,173.48199462890625,74436600,-0.004522907507346963,172.28834126790363,1.6391340252594442
2015-04-14,208.85000610351562,209.7100067138672,208.10000610351562,209.49000549316406,173.81390380859375,75099900,0.0019132197574593945,172.24525502522786,1.5783637331880478
2015-04-15,210.0500030517578,211.0399932861328,209.9499969482422,210.42999267578125,174.5938262939453,99529300,0.004487112182984143,172.252121480306,1.588422160824527
2015-04-16,210.02999877929688,210.97999572753906,209.7899932861328,210.3699951171875,174.54400634765625,68934900,-0.00028534769726151765,172.28183034261068,1.6234699750950183
2015-04-17,208.94000244140625,209.22999572753906,207.00999450683594,207.9499969482422,172.5361785888672,191113200,-0.01150327531035289,172.2382802327474,1.5974713334287112
2015-04-20,209.05999755859375,210.25,208.9600067138672,209.85000610351562,174.112548828125,92189500,0.009136461999741607,172.32877553304036,1.6248727665406129
2015-04-21,210.6699981689453,210.86000061035156,209.24000549316406,209.60000610351562,173.90518188476562,72559800,-0.00119099366906672,172.38867899576823,1.6493972834035826
2015-04-22,210.00999450683594,210.85000610351562,208.89999389648438,210.6300048828125,174.759765625,78264600,0.004914078643157627,172.57013346354168,1.5983673037573711
2015-04-23,210.14999389648438,211.94000244140625,210.00999450683594,211.16000366210938,175.19947814941406,102585900,0.0025160970137576566,172.7794611612956,1.5127210489019853
2015-04-24,211.66000366210938,211.97000122070312,211.11000061035156,211.64999389648438,175.60604858398438,61327400,0.002320614415435518,172.93075256347657,1.561750504028555
2015-04-27,212.3300018310547,212.47999572753906,210.5399932861328,210.77000427246094,174.8758544921875,79358100,-0.004158137476954038,173.0926717122396,1.4999685674500953
2015-04-28,210.74000549316406,211.5,209.3300018310547,211.44000244140625,175.43174743652344,86863500,0.003178786150610513,173.19740346272786,1.550804766758532
2015-04-29,210.3699951171875,211.2899932861328,209.60000610351562,210.57000732421875,174.7100067138672,125684900,-0.004114082731333402,173.29514872233074,1.5506451259279677
2015-04-30,209.8800048828125,210.35000610351562,207.6199951171875,208.4600067138672,172.9593048095703,161304900,-0.010020616089633005,173.2657028198242,1.548274853360437
2015-05-01,209.39999389648438,210.77000427246094,209.27999877929688,210.72000122070312,174.83448791503906,103399700,0.01084175903420359,173.3251927693685,1.5737698215399116
2015-05-04,211.22999572753906,212.02000427246094,211.10000610351562,211.32000732421875,175.33229064941406,70927200,0.002847279963532845,173.35036010742186,1.6002966694177723
2015-05-05,211.02999877929688,211.4600067138672,208.72999572753906,208.89999389648438,173.32435607910156,113326200,-0.011452166414271492,173.31993713378907,1.5915101520089445
2015-05-06,209.55999755859375,209.92999267578125,206.75999450683594,208.0399932861328,172.6107940673828,135060200,-0.004116917136522291,173.2983642578125,1.5967565825145689
2015-05-07,207.9199981689453,209.3800048828125,207.52000427246094,208.8699951171875,173.2995147705078,88244900,0.00399002105775681,173.3843780517578,1.5207163338326068
2015-05-08,210.8800048828125,211.86000061035156,210.77999877929688,211.6199951171875,175.58114624023438,155877300,0.01316582722547155,173.55999755859375,1.4566048292182348
2015-05-11,211.57000732421875,211.88999938964844,210.52000427246094,210.61000061035156,174.7431182861328,75708100,-0.004772881212171565,173.69468383789064,1.3673492186804188
2015-05-12,209.61000061035156,210.6300048828125,208.6199951171875,209.97999572753906,174.220458984375,119727600,-0.002991015079071624,173.7425313313802,1.3595126943129963
2015-05-13,210.47000122070312,211.22000122070312,209.74000549316406,210.02000427246094,174.2536163330078,94667900,0.00019031834048721663,173.841818745931,1.279502804561999
2015-05-14,211.24000549316406,212.32000732421875,210.91000366210938,212.2100067138672,176.0706787109375,95934000,0.010427688194758478,174.02186533610026,1.1949175872904063
2015-05-15,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,176.26148986816406,76510100,0.0010837190986230372,174.18780517578125,1.1461642334930278
2015-05-18,212.24000549316406,213.39999389648438,212.16000366210938,213.10000610351562,176.80909729003906,74549700,0.0031067899306000957,174.33355662027995,1.192853259424554
2015-05-19,213.24000549316406,213.57000732421875,212.69000244140625,213.02999877929688,176.75103759765625,72114600,-0.00032837502861959855,174.49258371988932,1.1862927217290944
2015-05-20,213.14999389648438,213.77999877929688,212.5,212.8800048828125,176.62657165527344,76857500,-0.0007041879022297026,174.62810211181642,1.1902394847246611
2015-05-21,212.7100067138672,213.75,212.50999450683594,213.5,177.14102172851562,64764600,0.0029126425793184474,174.7553243001302,1.2486251421839487
2015-05-22,213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,176.7178192138672,57433500,-0.0023890712073290077,174.8369115193685,1.2949401084934256
2015-05-26,212.39999389648438,212.91000366210938,210.1999969482422,210.6999969482422,174.8177947998047,124308600,-0.010751742085290505,174.88143819173177,1.2694597491319515
2015-05-27,211.25,212.97999572753906,210.75999450683594,212.6999969482422,176.47720336914062,93214000,0.009492217718660934,174.97021484375,1.2852574089324973
2015-05-28,212.3300018310547,212.58999633789062,211.6300048828125,212.4600067138672,176.278076171875,74974600,-0.0011283451542979384,175.02635650634767,1.3048845626584327
2015-05-29,212.3800048828125,212.42999267578125,210.82000732421875,211.13999938964844,175.1828155517578,124919600,-0.006213254897615816,175.0476501464844,1.3019508322468178
2015-06-01,211.94000244140625,212.33999633789062,210.6199951171875,211.57000732421875,175.53965759277344,93338800,0.002036969436138625,175.14776611328125,1.214724161342259
2015-06-02,211.02000427246094,212.19000244140625,210.27000427246094,211.36000061035156,175.3654022216797,91531000,-0.0009926837814506762,175.1895278930664,1.199345484103997
2015-06-03,212.0,212.6699981689453,211.3300018310547,211.9199981689453,175.83004760742188,87820900,0.0026495841246656493,175.25369008382162,1.179591912934352
2015-06-04,211.07000732421875,211.86000061035156,209.75,210.1300048828125,174.3448486328125,151882800,-0.00844678708115576,175.23985951741537,1.1879853741375914
2015-06-05,209.9499969482422,210.5800018310547,208.97999572753906,209.77000427246094,174.04620361328125,121704700,-0.0017129557992288102,175.2014170328776,1.2078310176660443
2015-06-08,209.63999938964844,209.82000732421875,208.38999938964844,208.47999572753906,172.9759063720703,89063300,-0.0061495006440305255,175.1137456258138,1.2712388743020946
2015-06-09,208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,172.95101928710938,105034700,-0.00014387601997822852,175.0495844523112,1.330837088525808
2015-06-10,209.3699951171875,211.41000366210938,209.3000030517578,210.9499969482422,175.0252227783203,134551300,0.011993011083488492,175.0360336303711,1.3288798696527329
2015-06-11,211.47999572753906,212.08999633789062,211.1999969482422,211.6300048828125,175.58946228027344,73876400,0.003223761084239607,175.06534881591796,1.331138193921976
2015-06-12,210.63999938964844,211.47999572753906,209.67999267578125,210.00999450683594,174.24534606933594,135382400,-0.007654879703384743,175.10821685791015,1.2807297344068294
2015-06-15,208.63999938964844,209.4499969482422,207.7899932861328,209.11000061035156,173.4986114501953,124384200,-0.004285535516360239,175.06368764241537,1.3133821492438822
2015-06-16,208.92999267578125,210.35000610351562,208.72000122070312,210.25,174.44447326660156,85308200,0.005451696751346935,175.03409372965496,1.3171182271743669
2015-06-17,210.58999633789062,211.32000732421875,209.36000061035156,210.58999633789062,174.72654724121094,126708600,0.0016169843006621498,175.0808334350586,1.2786719445728185
2015-06-18,211.30999755859375,213.33999633789062,210.6300048828125,212.77999877929688,176.54354858398438,165867900,0.010399114338733195,175.21192525227863,1.2168068090513546
2015-06-19,211.4600067138672,211.5500030517578,210.36000061035156,210.80999755859375,175.7598876953125,130478700,-0.004438909804166946,175.29393768310547,1.1652898607870992
2015-06-22,211.91000366210938,212.58999633789062,211.63999938964844,211.88999938964844,176.66033935546875,70696000,0.005123192054589998,175.3299107869466,1.1908394051791187
2015-06-23,212.13999938964844,212.44000244140625,211.57000732421875,212.0399932861328,176.78536987304688,68476800,0.0007077452586941035,175.39798583984376,1.2142809069197449
2015-06-24,211.72000122070312,212.1699981689453,210.47000122070312,210.5,175.5014190673828,92307300,-0.007262766181308389,175.44068450927733,1.1937957306994715
2015-06-25,211.10000610351562,211.25,209.77000427246094,209.86000061035156,174.9678497314453,97107400,-0.0030402565333824683,175.46449228922526,1.1762995266114948
2015-06-26,210.2899932861328,210.5800018310547,209.16000366210938,209.82000732421875,174.93447875976562,104174800,-0.00019072630618088837,175.42661895751954,1.1743987074653695
2015-06-29,208.0500030517578,209.8300018310547,205.3300018310547,205.4199981689453,171.26605224609375,202621300,-0.020970288645668633,175.26010437011718,1.3868675953887828
2015-06-30,207.25999450683594,207.32000732421875,205.27999877929688,205.85000610351562,171.62449645996094,182925100,0.0020929087181396078,175.08728434244793,1.5051739851151933
2015-07-01,207.72999572753906,208.02999877929688,206.55999755859375,207.5,173.00022888183594,135979900,0.0080159444033443,174.9622573852539,1.5179351496671643
2015-07-02,208.07000732421875,208.27000427246094,206.80999755859375,207.30999755859375,172.84178161621094,104373700,-0.0009158789363985509,174.83609771728516,1.5320560231305287
2015-07-06,205.77000427246094,207.64999389648438,205.52999877929688,206.72000122070312,172.3498992919922,117975400,-0.0028458531242807616,174.6763936360677,1.5332186135141637
2015-07-07,206.9600067138672,208.1699981689453,204.11000061035156,208.02000427246094,173.43373107910156,173820200,0.006288554803697055,174.56692403157552,1.4993021848056156
2015-07-08,206.4199981689453,206.75999450683594,204.25,204.52999877929688,170.52395629882812,164020100,-0.016777444400053354,174.42379608154297,1.6697861502846731
2015-07-09,207.0399932861328,207.35000610351562,204.77000427246094,204.89999389648438,170.83250427246094,144113100,0.0018094113010849178,174.235639444987,1.7466835137167922
2015-07-10,207.2899932861328,207.97999572753906,204.9499969482422,207.47999572753906,172.98350524902344,129456900,0.01259128633466533,174.12582041422527,1.7171616646267533
2015-07-13,208.99000549316406,209.89999389648438,208.94000244140625,209.77000427246094,174.89285278320312,106069400,0.01103774334686447,174.11615498860678,1.7118147117361042
2015-07-14,209.72000122070312,211.0500030517578,209.64999389648438,210.67999267578125,175.6514892578125,81709600,0.004337721425070384,174.11988271077473,1.7151400203112008
2015-07-15,210.72999572753906,211.27999877929688,210.0399932861328,210.61000061035156,175.5931396484375,97914100,-0.0003321896650096967,174.12747395833333,1.7213356054395244
2015-07-16,211.8699951171875,212.3000030517578,211.5800018310547,212.3000030517578,177.0021514892578,106683300,0.008024298919885764,174.16654408772786,1.7738144302503427
2015-07-17,212.2899932861328,212.5500030517578,211.8000030517578,212.47999572753906,177.15219116210938,89030000,0.0008476714638163685,174.26012217203777,1.8557060331446864
2015-07-20,212.75,213.17999267578125,212.2100067138672,212.58999633789062,177.24388122558594,70446800,0.0005175779248063339,174.36671142578126,1.9332117320887394
2015-07-21,212.42999267578125,212.74000549316406,211.38999938964844,211.75,176.54354858398438,77965000,-0.0039512373389647415,174.48563283284506,1.9543226422969908
2015-07-22,210.92999267578125,211.77000427246094,210.88999938964844,211.3699951171875,176.22674560546875,88667900,-0.0017944749669791538,174.5948237101237,1.9571327394717872
2015-07-23,211.52999877929688,211.64999389648438,209.75,210.17999267578125,175.2346649169922,90509100,-0.005629569365694365,174.6018051147461,1.9590935575452633
2015-07-24,210.3000030517578,210.3699951171875,207.60000610351562,208.0,173.4170684814453,117755000,-0.010372356613389644,174.52939198811848,1.9614755515073683
2015-07-27,206.94000244140625,207.5500030517578,206.25999450683594,206.7899932861328,172.40821838378906,132361100,-0.005817478674333576,174.46815439860026,1.9989686818569252
2015-07-28,207.7899932861328,209.5,206.8000030517578,209.3300018310547,174.5259552001953,123544800,0.012283270694741777,174.5023991902669,1.990568660488705
2015-07-29,209.47999572753906,211.0399932861328,209.30999755859375,210.77000427246094,175.72653198242188,105791300,0.006879072977136191,174.54513448079427,2.003005506387813
2015-07-30,210.16000366210938,211.02000427246094,209.4199981689453,210.82000732421875,175.76821899414062,91304400,0.0002372266228012343,174.5798568725586,2.0152501042903674
2015-07-31,211.4199981689453,211.4499969482422,210.16000366210938,210.5,175.5014190673828,103266900,-0.0015179076643355716,174.5451192220052,1.9890454053593716
2015-08-03,210.4600067138672,210.52999877929688,208.64999389648438,209.7899932861328,174.90948486328125,113965700,-0.0033728171957077002,174.5167724609375,1.9771604580007107
2015-08-04,209.6999969482422,210.25,208.8000030517578,209.3800048828125,174.567626953125,81820800,-0.0019544846891720313,174.44701538085937,1.9354003993220301
2015-08-05,210.4499969482422,211.30999755859375,209.72999572753906,210.07000732421875,175.14292907714844,85786800,0.0032955831162093663,174.39226735432942,1.889662807126344
2015-08-06,210.2899932861328,210.4199981689453,207.64999389648438,208.35000610351562,173.70887756347656,116030800,-0.008187892718410472,174.3325159708659,1.881705366135585
2015-08-07,208.16000366210938,208.33999633789062,206.8699951171875,207.9499969482422,173.37538146972656,117858000,-0.0019198563621374287,174.27943369547526,1.8856222158881757
2015-08-10,209.27999877929688,210.6699981689453,209.27999877929688,210.57000732421875,175.559814453125,80270700,0.012599441540550371,174.30027821858724,1.896537853968025
2015-08-11,208.97000122070312,209.47000122070312,207.75999450683594,208.6699981689453,173.97567749023438,126081400,-0.00902334607623767,174.3905990600586,1.809581032316274
2015-08-12,207.11000061035156,209.13999938964844,205.36000061035156,208.9199981689453,174.1841278076172,172123700,0.001198157813723677,174.47592010498047,1.7334024566577553
2015-08-13,208.72999572753906,209.5500030517578,208.00999450683594,208.66000366210938,173.96739196777344,89383300,-0.0012442915584314207,174.5081588745117,1.713894479893832
2015-08-14,208.42999267578125,209.50999450683594,208.25999450683594,209.4199981689453,174.6009521484375,72786500,0.0036418329521283876,174.5667978922526,1.6847616812000579
2015-08-17,208.7100067138672,210.58999633789062,208.16000366210938,210.58999633789062,175.57647705078125,79072600,0.00558716828482364,174.67435048421223,1.64077380345451
2015-08-18,210.25999450683594,210.67999267578125,209.6999969482422,209.97999572753906,175.06784057617188,71692700,-0.00289695113578492,174.72882080078125,1.625218383537873
2015-08-19,209.08999633789062,210.00999450683594,207.35000610351562,208.32000732421875,173.6839141845703,172946000,-0.00790508631994813,174.834152730306,1.434510717102647
2015-08-20,206.50999450683594,208.2899932861328,203.89999389648438,203.97000122070312,170.05715942382812,194327900,-0.020881350917092423,174.80830790201824,1.513881115708573
2015-08-21,201.72999572753906,203.94000244140625,197.52000427246094,197.8300018310547,164.93798828125,346588500,-0.030102649955593863,174.54012400309244,2.3370986399064586
2015-08-24,187.49000549316406,197.47999572753906,182.39999389648438,189.5,157.99298095703125,507244300,-0.042106778411630796,173.97679494222004,3.817212414914377
2015-08-25,195.42999267578125,195.4499969482422,186.9199981689453,187.27000427246094,156.1337432861328,369833100,-0.011767849809758868,173.32620340983073,5.0014963936231505
2015-08-26,192.0800018310547,194.7899932861328,188.3699951171875,194.4600067138672,162.12835693359375,339257000,0.03839409419958062,172.87737731933595,5.3808198295283995
2015-08-27,197.02000427246094,199.4199981689453,195.2100067138672,199.27000427246094,166.1385955810547,274143900,0.024734961380651566,172.5152587890625,5.458643767273594
2015-08-28,198.5,199.83999633789062,197.9199981689453,199.27999877929688,166.1468963623047,160414400,4.9962991567120696e-05,172.148415629069,5.505873486425453
2015-08-31,198.11000061035156,199.1300048828125,197.00999450683594,197.6699981689453,164.8045654296875,163298800,-0.008079181507489985,171.73377176920573,5.576845984150584
2015-09-01,193.1199951171875,194.77000427246094,190.72999572753906,191.77000427246094,159.88552856445312,256000400,-0.029847697801387962,171.17850443522136,5.901292618373561
2015-09-02,194.6199951171875,195.4600067138672,192.4199981689453,195.41000366210938,162.92037963867188,160269300,0.01898139938909682,170.7349589029948,6.007874974392726
2015-09-03,196.25999450683594,198.0500030517578,194.9600067138672,195.5500030517578,163.03704833984375,152087800,0.0007161086994189603,170.3283716837565,6.104812593781286
2015-09-04,192.85000610351562,193.86000061035156,191.61000061035156,192.58999633789062,160.56919860839844,207081000,-0.015136741964937861,169.90010935465494,6.327260451688235
2015-09-08,195.94000244140625,197.61000061035156,195.1699981689453,197.42999267578125,164.60447692871094,116025700,0.025131085882504012,169.63998463948568,6.3807784784672945
2015-09-09,199.32000732421875,199.47000122070312,194.35000610351562,194.7899932861328,162.40345764160156,149347700,-0.013371563934209574,169.23590138753255,6.444221689134367
2015-09-10,194.55999755859375,197.22000122070312,194.25,195.85000610351562,163.2871856689453,158611100,0.005441559189546252,168.82125651041667,6.412307197182949
2015-09-11,195.3800048828125,196.82000732421875,194.52999877929688,196.74000549316406,164.02919006347656,119691200,0.004544167942459376,168.4299555460612,6.331429385601093
2015-09-14,196.9499969482422,197.00999450683594,195.42999267578125,196.00999450683594,163.4206085205078,79452000,-0.003710202694613307,168.02726186116536,6.249816656770481
2015-09-15,196.61000061035156,198.99000549316406,195.9600067138672,198.4600067138672,165.4632568359375,113806200,0.012499331228309263,167.71238759358724,6.12789212012604
2015-09-16,198.82000732421875,200.41000366210938,198.41000366210938,200.17999267578125,166.89727783203125,99581600,0.008666703554104593,167.4567092895508,5.990480231262797
2015-09-17,200.02000427246094,202.88999938964844,199.27999877929688,199.72999572753906,166.52212524414062,276046600,-0.0022478053133268006,167.16934916178386,5.813207157004292
2015-09-18,195.7100067138672,198.67999267578125,194.9600067138672,195.4499969482422,163.80084228515625,223657500,-0.01634187021691358,166.83908131917318,5.709390472578071
2015-09-21,196.44000244140625,197.67999267578125,195.2100067138672,196.4600067138672,164.64735412597656,105726200,0.005167933381848178,166.54814707438152,5.585875703489178
2015-09-22,193.8800048828125,194.4600067138672,192.55999755859375,193.91000366210938,162.51026916503906,153890900,-0.01297977105239334,166.1131622314453,5.363594293228384
2015-09-23,194.11000061035156,194.6699981689453,192.91000366210938,193.60000610351562,162.25042724609375,92790600,-0.001598926149592561,165.72232055664062,5.195472257773922
2015-09-24,192.14999389648438,193.4499969482422,190.55999755859375,192.89999389648438,161.66384887695312,159378800,-0.0036152654824811448,165.3049779256185,4.991160433550455
2015-09-25,194.63999938964844,195.0,191.80999755859375,192.85000610351562,161.62191772460938,155054800,-0.0002593724734072378,164.89346211751302,4.7557078204335825
2015-09-28,191.77999877929688,191.91000366210938,187.63999938964844,188.00999450683594,157.565673828125,178515900,-0.02509711525262237,164.32561950683595,4.570043804684191
2015-09-29,188.27000427246094,189.74000549316406,186.92999267578125,188.1199951171875,157.65780639648438,159045600,0.0005847248713566344,163.72833048502605,4.205288221941615
